,id,explanation_method,comprehensiveness,sufficiency,prob
253,3198,decompx,0.8806616803997894,0.020619558691978453,0.998917818069458
254,57,decompx,0.9103445401400304,-0.001054793214186644,0.9542140960693359
255,3164,decompx,0.0029795660692102767,0.010341784533332376,0.999634861946106
256,4303,decompx,0.6525242614740645,-0.3246036083140272,0.6684200763702393
257,1927,decompx,0.49676122042971355,0.02592108253803518,0.9988740086555481
258,3206,decompx,0.4367949523061602,0.010040727821556298,0.999640703201294
259,3388,decompx,0.8698792305341075,0.02138112968003208,0.9989737272262573
260,816,decompx,0.6758112264118002,0.007656484842300415,0.9995569586753845
261,3284,decompx,0.2786210759689933,0.008103908676850168,0.9995666146278381
262,2765,decompx,0.7607075347332284,-0.11717005417897151,0.8446167707443237
263,3970,decompx,0.009914755821228027,0.005699971788807919,0.999560534954071
264,885,decompx,0.36719556696374306,0.05357945764606649,0.9988434314727783
265,249,decompx,0.7033587546959039,0.027978907429402875,0.9972788691520691
266,2203,decompx,0.6594641915066762,0.025913520220746385,0.9963403940200806
267,3115,decompx,0.010809191843358481,0.007193485411202035,0.9996254444122314
268,2341,decompx,0.039755247360052065,0.00613713541696238,0.9996615648269653
269,4132,decompx,0.8714338277097581,0.020431932132199127,0.9863123297691345
270,1781,decompx,0.4603589227881457,0.005520333846410115,0.9994680285453796
271,4488,decompx,0.6357956984556159,0.005652662204659503,0.999626874923706
272,44,decompx,0.10337674684631519,0.042191051137753025,0.9990755319595337
273,2390,decompx,0.6059774806296142,0.03790188084046046,0.9993762373924255
274,286,decompx,0.5640203949065339,0.04212218584408137,0.9976373910903931
275,1094,decompx,0.713379438289986,0.14000740527825536,0.8478512167930603
276,1962,decompx,0.6242075107042112,0.01879712910044427,0.9990949630737305
277,4530,decompx,0.8460100938611459,0.021603616817695338,0.9983419179916382
278,202,decompx,0.12242209017276764,0.005231711864471435,0.999395489692688
279,237,decompx,0.7273424687673864,0.005947246499683546,0.9996422529220581
280,2519,decompx,0.9424307928715191,0.033437507726797246,0.9991971850395203
281,3870,decompx,0.834277311746572,0.027959390744274736,0.9918448328971863
282,1108,decompx,-0.022474479124412028,-0.8864244692182789,0.0017256962601095438
283,2449,decompx,0.8658235536816338,0.05504676370936282,0.9986068606376648
284,2525,decompx,0.5803095072671469,0.025749237553493398,0.999263346195221
285,357,decompx,0.6444134945454805,0.02970413539720618,0.995868444442749
286,736,decompx,0.13507285043597222,0.007900027434031169,0.9995502829551697
287,3918,decompx,0.4906419841106981,0.006126967072486877,0.9995150566101074
288,3848,decompx,0.01992402527783368,0.005663354654569883,0.9994513392448425
289,1953,decompx,0.36652825586497784,-0.029006519122049212,0.9291532039642334
290,1131,decompx,0.8277370252318279,0.33070303303086096,0.9742646813392639
291,261,decompx,0.20625145357378102,0.002976940737830268,0.9996565580368042
292,3113,decompx,0.6366293549005059,0.03349713563919068,0.9979788661003113
293,379,decompx,0.6413799713841303,0.020012979019195475,0.9993801116943359
294,4263,decompx,0.610930984851737,0.02417159338410084,0.9990772008895874
295,1521,decompx,0.708460920886999,0.01786857105239674,0.9993463158607483
296,1006,decompx,0.19067842675707278,0.00808636194620377,0.9995046854019165
297,2099,decompx,0.9368794154739235,0.020995461177535174,0.996834933757782
298,4293,decompx,0.09406641125679016,0.006072429248264857,0.9996528625488281
299,436,decompx,0.19761278594915682,0.0046581878111912655,0.9996432065963745
300,368,decompx,0.8832538319644906,0.033654766529798506,0.9954442977905273
301,3335,decompx,0.5945490083372533,0.02820036979392171,0.9978650212287903
302,3450,decompx,0.893125453634258,0.01903823468574258,0.9942594766616821
303,939,decompx,0.6168455872224173,0.011245969969492692,0.999417781829834
